EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
5412,12/31/2015 0:00,1/23/1972,10/31/2001,1/1/1900,43,14,Cranbrook,Produce,Produce Clerk,8,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5413,12/31/2006 0:00,1/27/1972,11/2/2001,1/1/1900,34,5,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5413,12/31/2007 0:00,1/27/1972,11/2/2001,1/1/1900,35,6,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5413,12/31/2008 0:00,1/27/1972,11/2/2001,1/1/1900,36,7,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5413,12/31/2009 0:00,1/27/1972,11/2/2001,1/1/1900,37,8,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5413,12/31/2010 0:00,1/27/1972,11/2/2001,1/1/1900,38,9,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5413,12/31/2011 0:00,1/27/1972,11/2/2001,1/1/1900,39,10,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5413,12/31/2012 0:00,1/27/1972,11/2/2001,1/1/1900,40,11,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5413,12/31/2013 0:00,1/27/1972,11/2/2001,1/1/1900,41,12,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5413,12/31/2014 0:00,1/27/1972,11/2/2001,1/1/1900,42,13,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5413,12/31/2015 0:00,1/27/1972,11/2/2001,1/1/1900,43,14,Kelowna,Bakery,Baker,16,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5414,12/31/2006 0:00,1/30/1972,11/4/2001,1/1/1900,34,5,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5414,12/31/2007 0:00,1/30/1972,11/4/2001,1/1/1900,35,6,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5414,12/31/2008 0:00,1/30/1972,11/4/2001,1/1/1900,36,7,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5414,12/31/2009 0:00,1/30/1972,11/4/2001,1/1/1900,37,8,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5414,12/31/2010 0:00,1/30/1972,11/4/2001,1/1/1900,38,9,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5414,12/31/2011 0:00,1/30/1972,11/4/2001,1/1/1900,39,10,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5414,12/31/2012 0:00,1/30/1972,11/4/2001,1/1/1900,40,11,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5414,12/31/2013 0:00,1/30/1972,11/4/2001,1/1/1900,41,12,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5414,12/31/2014 0:00,1/30/1972,11/4/2001,1/1/1900,42,13,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5414,12/31/2015 0:00,1/30/1972,11/4/2001,1/1/1900,43,14,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5415,12/31/2006 0:00,2/2/1972,11/5/2001,1/1/1900,34,5,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5415,12/31/2007 0:00,2/2/1972,11/5/2001,1/1/1900,35,6,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5415,12/31/2008 0:00,2/2/1972,11/5/2001,1/1/1900,36,7,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5415,12/31/2009 0:00,2/2/1972,11/5/2001,1/1/1900,37,8,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5415,12/31/2010 0:00,2/2/1972,11/5/2001,1/1/1900,38,9,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5415,12/31/2011 0:00,2/2/1972,11/5/2001,1/1/1900,39,10,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5415,12/31/2012 0:00,2/2/1972,11/5/2001,1/1/1900,40,11,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5415,12/31/2013 0:00,2/2/1972,11/5/2001,1/1/1900,41,12,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5415,12/31/2014 0:00,2/2/1972,11/5/2001,1/1/1900,42,13,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5415,12/31/2015 0:00,2/2/1972,11/5/2001,1/1/1900,43,14,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5417,12/31/2006 0:00,2/5/1972,11/7/2001,1/1/1900,34,5,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5417,12/31/2007 0:00,2/5/1972,11/7/2001,1/1/1900,35,6,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5417,12/31/2008 0:00,2/5/1972,11/7/2001,1/1/1900,36,7,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5417,12/31/2009 0:00,2/5/1972,11/7/2001,1/1/1900,37,8,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5417,12/31/2010 0:00,2/5/1972,11/7/2001,1/1/1900,38,9,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5417,12/31/2011 0:00,2/5/1972,11/7/2001,1/1/1900,39,10,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5417,12/31/2012 0:00,2/5/1972,11/7/2001,1/1/1900,40,11,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5417,12/31/2013 0:00,2/5/1972,11/7/2001,1/1/1900,41,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5417,12/31/2014 0:00,2/5/1972,11/7/2001,1/1/1900,42,13,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5417,12/31/2015 0:00,2/5/1972,11/7/2001,1/1/1900,43,14,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5418,12/31/2006 0:00,2/13/1972,11/11/2001,1/1/1900,34,5,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5418,12/31/2007 0:00,2/13/1972,11/11/2001,1/1/1900,35,6,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5418,12/31/2008 0:00,2/13/1972,11/11/2001,1/1/1900,36,7,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5418,12/31/2009 0:00,2/13/1972,11/11/2001,1/1/1900,37,8,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5418,12/31/2010 0:00,2/13/1972,11/11/2001,1/1/1900,38,9,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5418,12/31/2011 0:00,2/13/1972,11/11/2001,1/1/1900,39,10,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5418,12/31/2012 0:00,2/13/1972,11/11/2001,1/1/1900,40,11,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5418,12/31/2013 0:00,2/13/1972,11/11/2001,1/1/1900,41,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5418,12/31/2014 0:00,2/13/1972,11/11/2001,1/1/1900,42,13,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5418,12/31/2015 0:00,2/13/1972,11/11/2001,1/1/1900,43,14,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5419,12/31/2006 0:00,2/13/1972,11/11/2001,1/1/1900,34,5,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5419,12/31/2007 0:00,2/13/1972,11/11/2001,1/1/1900,35,6,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5419,12/31/2008 0:00,2/13/1972,11/11/2001,1/1/1900,36,7,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5419,12/31/2009 0:00,2/13/1972,11/11/2001,1/1/1900,37,8,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5419,12/31/2010 0:00,2/13/1972,11/11/2001,1/1/1900,38,9,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5419,12/31/2011 0:00,2/13/1972,11/11/2001,1/1/1900,39,10,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5419,12/31/2012 0:00,2/13/1972,11/11/2001,1/1/1900,40,11,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5419,12/31/2013 0:00,2/13/1972,11/11/2001,1/1/1900,41,12,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5419,12/31/2014 0:00,2/13/1972,11/11/2001,1/1/1900,42,13,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5419,12/31/2015 0:00,2/13/1972,11/11/2001,1/1/1900,43,14,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5420,12/31/2006 0:00,2/17/1972,11/13/2001,1/1/1900,34,5,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5420,12/31/2007 0:00,2/17/1972,11/13/2001,1/1/1900,35,6,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5420,12/31/2008 0:00,2/17/1972,11/13/2001,1/1/1900,36,7,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5420,12/31/2009 0:00,2/17/1972,11/13/2001,1/1/1900,37,8,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5420,12/31/2010 0:00,2/17/1972,11/13/2001,1/1/1900,38,9,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5420,12/31/2011 0:00,2/17/1972,11/13/2001,1/1/1900,39,10,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5420,12/31/2012 0:00,2/17/1972,11/13/2001,1/1/1900,40,11,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5420,12/31/2013 0:00,2/17/1972,11/13/2001,1/1/1900,41,12,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5420,12/31/2014 0:00,2/17/1972,11/13/2001,1/1/1900,42,13,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5420,12/31/2015 0:00,2/17/1972,11/13/2001,1/1/1900,43,14,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5421,12/31/2006 0:00,2/18/1972,11/14/2001,11/16/2011,34,5,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5421,12/31/2007 0:00,2/18/1972,11/14/2001,11/16/2011,35,6,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5421,12/31/2008 0:00,2/18/1972,11/14/2001,11/16/2011,36,7,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5421,12/31/2009 0:00,2/18/1972,11/14/2001,11/16/2011,37,8,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5421,12/31/2010 0:00,2/18/1972,11/14/2001,11/16/2011,38,9,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5422,12/31/2006 0:00,2/22/1972,11/16/2001,1/1/1900,34,5,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5422,12/31/2007 0:00,2/22/1972,11/16/2001,1/1/1900,35,6,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5422,12/31/2008 0:00,2/22/1972,11/16/2001,1/1/1900,36,7,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5422,12/31/2009 0:00,2/22/1972,11/16/2001,1/1/1900,37,8,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5422,12/31/2010 0:00,2/22/1972,11/16/2001,1/1/1900,38,9,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5422,12/31/2011 0:00,2/22/1972,11/16/2001,1/1/1900,39,10,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5422,12/31/2012 0:00,2/22/1972,11/16/2001,1/1/1900,40,11,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5422,12/31/2013 0:00,2/22/1972,11/16/2001,1/1/1900,41,12,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5422,12/31/2014 0:00,2/22/1972,11/16/2001,1/1/1900,42,13,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5422,12/31/2015 0:00,2/22/1972,11/16/2001,1/1/1900,43,14,North Vancouver,Dairy,Dairy Person,22,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5423,12/31/2006 0:00,2/25/1972,11/17/2001,1/1/1900,34,5,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5423,12/31/2007 0:00,2/25/1972,11/17/2001,1/1/1900,35,6,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5423,12/31/2008 0:00,2/25/1972,11/17/2001,1/1/1900,36,7,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5423,12/31/2009 0:00,2/25/1972,11/17/2001,1/1/1900,37,8,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5423,12/31/2010 0:00,2/25/1972,11/17/2001,1/1/1900,38,9,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5423,12/31/2011 0:00,2/25/1972,11/17/2001,1/1/1900,39,10,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5423,12/31/2012 0:00,2/25/1972,11/17/2001,1/1/1900,40,11,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5423,12/31/2013 0:00,2/25/1972,11/17/2001,1/1/1900,41,12,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5423,12/31/2014 0:00,2/25/1972,11/17/2001,1/1/1900,42,13,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5423,12/31/2015 0:00,2/25/1972,11/17/2001,1/1/1900,43,14,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5424,12/31/2006 0:00,2/26/1972,11/18/2001,1/1/1900,34,5,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5424,12/31/2007 0:00,2/26/1972,11/18/2001,1/1/1900,35,6,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5424,12/31/2008 0:00,2/26/1972,11/18/2001,1/1/1900,36,7,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5424,12/31/2009 0:00,2/26/1972,11/18/2001,1/1/1900,37,8,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5424,12/31/2010 0:00,2/26/1972,11/18/2001,1/1/1900,38,9,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5424,12/31/2011 0:00,2/26/1972,11/18/2001,1/1/1900,39,10,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5424,12/31/2012 0:00,2/26/1972,11/18/2001,1/1/1900,40,11,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5424,12/31/2013 0:00,2/26/1972,11/18/2001,1/1/1900,41,12,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5424,12/31/2014 0:00,2/26/1972,11/18/2001,1/1/1900,42,13,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5424,12/31/2015 0:00,2/26/1972,11/18/2001,1/1/1900,43,14,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5425,12/31/2006 0:00,2/29/1972,11/19/2001,1/1/1900,34,5,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5425,12/31/2007 0:00,2/29/1972,11/19/2001,1/1/1900,35,6,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5425,12/31/2008 0:00,2/29/1972,11/19/2001,1/1/1900,36,7,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5425,12/31/2009 0:00,2/29/1972,11/19/2001,1/1/1900,37,8,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5425,12/31/2010 0:00,2/29/1972,11/19/2001,1/1/1900,38,9,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5425,12/31/2011 0:00,2/29/1972,11/19/2001,1/1/1900,39,10,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5425,12/31/2012 0:00,2/29/1972,11/19/2001,1/1/1900,40,11,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5425,12/31/2013 0:00,2/29/1972,11/19/2001,1/1/1900,41,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5425,12/31/2014 0:00,2/29/1972,11/19/2001,1/1/1900,42,13,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5425,12/31/2015 0:00,2/29/1972,11/19/2001,1/1/1900,43,14,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5426,12/31/2006 0:00,3/1/1972,11/20/2001,1/1/1900,34,5,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5426,12/31/2007 0:00,3/1/1972,11/20/2001,1/1/1900,35,6,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5426,12/31/2008 0:00,3/1/1972,11/20/2001,1/1/1900,36,7,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5426,12/31/2009 0:00,3/1/1972,11/20/2001,1/1/1900,37,8,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5426,12/31/2010 0:00,3/1/1972,11/20/2001,1/1/1900,38,9,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5426,12/31/2011 0:00,3/1/1972,11/20/2001,1/1/1900,39,10,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5426,12/31/2012 0:00,3/1/1972,11/20/2001,1/1/1900,40,11,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5426,12/31/2013 0:00,3/1/1972,11/20/2001,1/1/1900,41,12,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5426,12/31/2014 0:00,3/1/1972,11/20/2001,1/1/1900,42,13,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5426,12/31/2015 0:00,3/1/1972,11/20/2001,1/1/1900,43,14,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5427,12/31/2006 0:00,3/3/1972,11/21/2001,1/1/1900,34,5,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5427,12/31/2007 0:00,3/3/1972,11/21/2001,1/1/1900,35,6,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5427,12/31/2008 0:00,3/3/1972,11/21/2001,1/1/1900,36,7,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5427,12/31/2009 0:00,3/3/1972,11/21/2001,1/1/1900,37,8,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5427,12/31/2010 0:00,3/3/1972,11/21/2001,1/1/1900,38,9,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5427,12/31/2011 0:00,3/3/1972,11/21/2001,1/1/1900,39,10,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5427,12/31/2012 0:00,3/3/1972,11/21/2001,1/1/1900,40,11,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5427,12/31/2013 0:00,3/3/1972,11/21/2001,1/1/1900,41,12,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5427,12/31/2014 0:00,3/3/1972,11/21/2001,1/1/1900,42,13,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5427,12/31/2015 0:00,3/3/1972,11/21/2001,1/1/1900,43,14,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5428,12/31/2006 0:00,3/4/1972,11/21/2001,1/1/1900,34,5,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5428,12/31/2007 0:00,3/4/1972,11/21/2001,1/1/1900,35,6,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5428,12/31/2008 0:00,3/4/1972,11/21/2001,1/1/1900,36,7,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5428,12/31/2009 0:00,3/4/1972,11/21/2001,1/1/1900,37,8,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5428,12/31/2010 0:00,3/4/1972,11/21/2001,1/1/1900,38,9,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5428,12/31/2011 0:00,3/4/1972,11/21/2001,1/1/1900,39,10,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
5428,12/31/2012 0:00,3/4/1972,11/21/2001,1/1/1900,40,11,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
5428,12/31/2013 0:00,3/4/1972,11/21/2001,1/1/1900,41,12,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
5428,12/31/2014 0:00,3/4/1972,11/21/2001,1/1/1900,42,13,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
5428,12/31/2015 0:00,3/4/1972,11/21/2001,1/1/1900,43,14,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
5429,12/31/2006 0:00,3/6/1972,11/22/2001,12/30/2014,34,5,Fort Nelson,Produce,Produce Clerk,11,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5429,12/31/2007 0:00,3/6/1972,11/22/2001,12/30/2014,35,6,Fort Nelson,Produce,Produce Clerk,11,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
5429,12/31/2008 0:00,3/6/1972,11/22/2001,12/30/2014,36,7,Fort Nelson,Produce,Produce Clerk,11,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
5429,12/31/2009 0:00,3/6/1972,11/22/2001,12/30/2014,37,8,Fort Nelson,Produce,Produce Clerk,11,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
5429,12/31/2010 0:00,3/6/1972,11/22/2001,12/30/2014,38,9,Fort Nelson,Produce,Produce Clerk,11,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
5429,12/31/2011 0:00,3/6/1972,11/22/2001,12/30/2014,39,10,Fort Nelson,Produce,Produce Clerk,11,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
